Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Alcides,1/11/22 20:52,1:23:25,,La intérprete,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:22:22,Not latest view,PE (Peru)
Alcides,1/11/22 20:51,0:00:27,Autoplayed: user action: None; ,The Interpreter_hook_04_16x9,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:27,0:00:27,PE (Peru)
Alcides,1/11/22 20:20,0:25:05,Autoplayed: user action: User_Interaction; ,Rencor,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:43:27,1:43:27,PE (Peru)
Alcides,1/11/22 20:19,0:00:04,Autoplayed: user action: None; ,Misterio (Clip): Misterio,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:04,Not latest view,PE (Peru)
Alcides,1/11/22 3:09,1:18:24,,Rencor,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:18:25,Not latest view,PE (Peru)
Alcides,1/11/22 3:09,0:00:20,Autoplayed: user action: None; ,Tráiler: Rencor,TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:20,0:00:20,PE (Peru)
Alcides,1/11/22 3:08,0:00:04,Autoplayed: user action: None; ,Season 1 (Tráiler): Café con aroma de mujer,TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:04,Not latest view,PE (Peru)
Alcides,1/11/22 3:08,0:00:09,Autoplayed: user action: None; ,Miniserie (Clip): Quédate cerca,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:09,0:00:09,PE (Peru)
Alcides,1/9/22 23:03,0:00:24,Autoplayed: user action: None; ,Emboscada final (Tráiler),TRAILER,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:24,0:00:24,PE (Peru)
Alcides,1/9/22 23:03,0:00:07,Autoplayed: user action: None; ,6 días (Tráiler),TRAILER,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:07,Not latest view,PE (Peru)
Alcides,1/9/22 23:02,0:00:07,Autoplayed: user action: None; ,6 días (Tráiler),TRAILER,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:07,Not latest view,PE (Peru)
Alcides,1/9/22 23:02,0:00:09,Autoplayed: user action: None; ,6 días (Tráiler),TRAILER,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:09,Not latest view,PE (Peru)
Alcides,1/9/22 23:02,0:00:24,Autoplayed: user action: None; ,6 días (Tráiler),TRAILER,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:24,Not latest view,PE (Peru)
Alcides,1/9/22 23:01,0:00:16,Autoplayed: user action: None; ,The Impossible_hook_primary_16x9,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:16,Not latest view,PE (Peru)
Alcides,1/9/22 23:00,0:00:06,Autoplayed: user action: None; ,Quién mató a W (Clip): Quién mató a W,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:06,0:00:06,PE (Peru)
Alcides,1/9/22 23:00,0:00:19,Autoplayed: user action: None; ,Tráiler: El estallido de la noticia,TRAILER,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:19,0:00:19,PE (Peru)
Alcides,1/9/22 22:59,0:00:25,Autoplayed: user action: None; ,The Invisible Guest_hook_primary_16x9,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:25,0:00:25,PE (Peru)
Alcides,1/9/22 22:58,0:00:07,Autoplayed: user action: None; ,El poder del perro (Clip): El poder del perro,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:07,0:00:07,PE (Peru)
Alcides,1/9/22 22:57,0:00:18,Autoplayed: user action: None; ,La hija oscura (Clip): La hija oscura,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:18,Not latest view,PE (Peru)
Alcides,1/9/22 22:37,0:00:33,Autoplayed: user action: None; ,The Invisible Guest_hook_primary_16x9,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:33,Not latest view,PE (Peru)
Alcides,1/9/22 22:37,0:00:06,Autoplayed: user action: None; ,La hija oscura (Clip): La hija oscura,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:06,Not latest view,PE (Peru)
Alcides,1/9/22 22:36,0:00:07,Autoplayed: user action: User_Interaction; ,Spider-Man: De regreso a casa,,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:07,0:00:07,PE (Peru)
Alcides,1/9/22 1:46,1:48:21,Autoplayed: user action: User_Interaction; ,Utopía,,LG 2017 LG M16p Standard UHD TV Smart TV,1:48:50,Not latest view,PE (Peru)
Alcides,1/9/22 1:46,0:00:31,Autoplayed: user action: None; ,Utopía_hook_primary_16x9,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:31,0:00:31,PE (Peru)
Alcides,1/9/22 1:45,0:00:17,Autoplayed: user action: None; ,Utopía,,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:44,Not latest view,PE (Peru)
Alcides,1/9/22 1:45,0:00:02,Autoplayed: user action: None; ,Utopía,,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:30,Not latest view,PE (Peru)
Alcides,1/9/22 1:44,0:00:18,Autoplayed: user action: None; ,7 prisioneros (Clip): 7 prisioneros,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:18,0:00:18,PE (Peru)
Alcides,1/9/22 1:44,0:00:15,Autoplayed: user action: None; ,The Devil All The Time_PVS_MEGA,TRAILER,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:15,0:00:15,PE (Peru)
Alcides,1/9/22 1:42,0:00:12,Autoplayed: user action: None; ,Hook 3: I Am All Girls,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:12,Not latest view,PE (Peru)
Alcides,1/8/22 21:23,0:01:37,,Tráiler: Madre/Androide,TRAILER,LG 2017 LG M16p Standard UHD TV Smart TV,0:01:37,Not latest view,PE (Peru)
Alcides,1/8/22 21:22,0:00:31,Autoplayed: user action: None; ,Utopía_hook_primary_16x9,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:31,Not latest view,PE (Peru)
Alcides,1/8/22 20:18,1:01:28,,El páramo,,LG 2017 LG M16p Standard UHD TV Smart TV,1:27:24,1:27:24,PE (Peru)
Alcides,1/8/22 19:18,0:25:57,Autoplayed: user action: User_Interaction; ,El páramo,,LG 2017 LG M16p Standard UHD TV Smart TV,0:25:58,Not latest view,PE (Peru)
Alcides,1/8/22 19:17,0:00:18,Autoplayed: user action: None; ,El páramo (Clip): El páramo,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:18,0:00:18,PE (Peru)
Alcides,1/8/22 19:17,0:00:13,Autoplayed: user action: None; ,El páramo (Clip): El páramo,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:13,Not latest view,PE (Peru)
Alcides,1/8/22 19:07,0:04:22,Autoplayed: user action: User_Interaction; ,Utopía,,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:35,Not latest view,PE (Peru)
Alcides,1/8/22 19:05,0:00:31,,Utopía_hook_primary_16x9,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:31,Not latest view,PE (Peru)
Alcides,1/8/22 19:03,0:01:42,,Tráiler: Madre/Androide,TRAILER,LG 2017 LG M16p Standard UHD TV Smart TV,0:01:42,Not latest view,PE (Peru)
Alcides,1/8/22 19:00,0:02:30,,Temporada 4 (Tráiler): Cobra Kai,TRAILER,LG 2017 LG M16p Standard UHD TV Smart TV,0:02:30,0:02:30,PE (Peru)
Alcides,1/8/22 17:32,1:28:51,Autoplayed: user action: User_Interaction; ,El protector,,LG 2017 LG M16p Standard UHD TV Smart TV,1:41:09,1:41:09,PE (Peru)
Alcides,1/8/22 17:13,0:12:22,Autoplayed: user action: User_Interaction; ,El protector,,LG 2017 LG M16p Standard UHD TV Smart TV,0:12:23,Not latest view,PE (Peru)
Alcides,1/8/22 17:09,0:00:03,Autoplayed: user action: None; ,Robot 7723,,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:03,0:00:03,PE (Peru)
Alcides,1/8/22 17:07,0:00:34,Autoplayed: user action: None; ,El protector,,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:34,Not latest view,PE (Peru)
Alcides,1/8/22 17:05,0:01:20,Autoplayed: user action: None; ,Monos_hook_05_16x9,HOOK,LG 2017 LG M16p Standard UHD TV Smart TV,0:01:20,0:01:20,PE (Peru)
Alcides,1/8/22 17:04,0:00:11,Autoplayed: user action: None; ,El Camino: Una película de Breaking Bad (Tráiler),TRAILER,LG 2017 LG M16p Standard UHD TV Smart TV,0:00:11,Not latest view,PE (Peru)
Alcides,1/8/22 2:22,0:42:35,,Yo soy todas las niñas,,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:42:35,0:42:35,PE (Peru)
Alcides,1/8/22 2:21,0:00:30,Autoplayed: user action: None; ,Avance: Yo soy todas las niñas,TEASER_TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:30,0:00:30,PE (Peru)
Alcides,1/8/22 2:20,0:00:27,Autoplayed: user action: None; ,El infierno_hook_03_16x9,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:27,0:00:27,PE (Peru)
Alcides,1/8/22 2:20,0:00:48,Autoplayed: user action: None; ,Sin Nombre_hook_04_16x9,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:48,0:00:48,PE (Peru)
Alcides,1/8/22 2:19,0:00:10,Autoplayed: user action: None; ,Fast & Furious Presents: Hobbs & Shaw_hook_primary_16x9,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:10,0:00:10,PE (Peru)
Alcides,1/8/22 2:19,0:00:08,Autoplayed: user action: None; ,El páramo (Clip): El páramo,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:08,Not latest view,PE (Peru)
Alcides,1/8/22 2:19,0:00:16,Autoplayed: user action: None; ,Miniserie (Tráiler): Quédate cerca,TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:16,Not latest view,PE (Peru)
Alcides,1/8/22 2:18,0:00:30,Autoplayed: user action: None; ,Tráiler: Madre/Androide,TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:30,Not latest view,PE (Peru)
Alcides,1/6/22 3:31,0:40:52,,Nadie sale con vida,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:20:49,1:20:49,PE (Peru)
Alcides,1/6/22 3:31,0:00:16,Autoplayed: user action: None; ,Nadie sale con vida (Clip): Nadie sale con vida,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:16,0:00:16,PE (Peru)
Alcides,1/6/22 1:54,1:36:02,,Calibre,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:36:02,1:36:02,PE (Peru)
Alcides,1/6/22 1:53,0:00:38,Autoplayed: user action: None; ,Calibre (Tráiler),TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:39,0:00:39,PE (Peru)
Alcides,1/6/22 1:53,0:00:26,Autoplayed: user action: None; ,Somewhere Between: Miniserie (Tráiler),TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:27,0:00:27,PE (Peru)
Alcides,1/6/22 1:53,0:00:12,Autoplayed: user action: None; ,Bird Box: A ciegas (Video),HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:12,0:00:12,PE (Peru)
Alcides,1/6/22 1:52,0:00:19,Autoplayed: user action: None; ,Temporada 3 (Tráiler): Ozark,TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:19,0:00:19,PE (Peru)
Alcides,1/6/22 1:52,0:00:01,Autoplayed: user action: None; ,La chica de Oslo: Temporada 1: Episodio 1 (Capítulo 1),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:01,0:00:01,PE (Peru)
Alcides,1/6/22 1:30,0:01:26,Autoplayed: user action: None; ,Temporada 1 (Clip): La chica de Oslo,TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:01:26,0:01:26,PE (Peru)
Alcides,1/6/22 1:30,0:00:13,Autoplayed: user action: None; ,Sleepers_hook_01_16x9,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:13,0:00:13,PE (Peru)
Alcides,1/6/22 1:27,0:01:30,Autoplayed: user action: None; ,Miniserie (Tráiler): Quédate cerca,TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:01:30,Not latest view,PE (Peru)
Alcides,12/30/21 2:43,0:33:26,,No miren arriba,,LG 2018 Mstar LM18A STD UHD TV Smart TV,2:12:08,2:12:08,PE (Peru)
Alcides,12/30/21 2:43,0:00:21,Autoplayed: user action: None; ,Tráiler: No miren arriba,TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:21,0:00:21,PE (Peru)
Alcides,12/29/21 3:03,1:38:40,,No miren arriba,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:38:42,Not latest view,PE (Peru)
Alcides,12/29/21 3:03,0:00:21,Autoplayed: user action: None; ,Tráiler: No miren arriba,TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:21,Not latest view,PE (Peru)
Alcides,12/16/21 23:29,0:09:39,Autoplayed: user action: User_Interaction; ,La casa de papel: Parte 5: Válvulas de escape (Capítulo 6),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:09:57,0:09:57,PE (Peru)
Alcides,12/16/21 23:28,0:00:35,Autoplayed: user action: None; ,Part 4 Bonus Video 1: La casa de papel,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:35,Not latest view,PE (Peru)
Alcides,12/16/21 2:41,1:44:49,,Sorjonen: Murales de sangre,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:44:49,1:44:49,PE (Peru)
Alcides,12/16/21 2:40,0:00:25,Autoplayed: user action: None; ,Bordertown: Mural Murders_hook_01_16x9,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:25,0:00:25,PE (Peru)
Alcides,12/16/21 2:40,0:00:13,Autoplayed: user action: None; ,Tráiler: Hogar,TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:13,0:00:13,PE (Peru)
Alcides,12/15/21 1:37,1:46:43,,Imperdonable,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:46:45,1:46:45,PE (Peru)
Alcides,12/15/21 1:36,0:00:06,Autoplayed: user action: None; ,Tráiler: Imperdonable,TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:06,0:00:06,PE (Peru)
Alcides,12/10/21 1:51,1:34:13,,El rescate: el día de la redención,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:34:15,1:34:15,PE (Peru)
Alcides,12/7/21 3:12,1:29:39,Autoplayed: user action: User_Interaction; ,Celular,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:29:39,1:29:39,PE (Peru)
Alcides,12/7/21 3:11,0:00:05,Autoplayed: user action: None; ,Parte 5 Volumen 2 (Tráiler): La casa de papel,TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:05,0:00:05,PE (Peru)
Alcides,11/28/21 16:06,0:32:59,Autoplayed: user action: User_Interaction; ,Jack Reacher: Sin regreso,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:53:34,1:53:34,PE (Peru)
Alcides,11/28/21 16:06,0:00:05,Autoplayed: user action: None; ,Más dura será la caída (Clip): Más dura será la caída,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:05,0:00:05,PE (Peru)
Alcides,11/28/21 2:53,1:20:36,Autoplayed: user action: User_Interaction; ,Jack Reacher: Sin regreso,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:20:36,Not latest view,PE (Peru)
Alcides,11/28/21 2:52,0:00:12,Autoplayed: user action: None; ,Temporada 1 (Clip): Rumbo al infierno,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:12,0:00:12,PE (Peru)
Alcides,11/28/21 2:51,0:00:10,Autoplayed: user action: None; ,Executive Decision_hook_01_16x9,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:10,0:00:10,PE (Peru)
Alcides,11/28/21 2:51,0:00:05,Autoplayed: user action: None; ,Una historia real: Miniserie: Capítulo 1: El rey de la comedia (Capítulo 1),,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:05,0:00:05,PE (Peru)
Alcides,11/28/21 2:50,0:00:27,Autoplayed: user action: None; ,Miniserie (Clip): Una historia real,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:27,0:00:27,PE (Peru)
Alcides,11/28/21 2:44,0:00:38,Autoplayed: user action: None; ,Clip: El ejército de los muertos,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:38,0:00:38,PE (Peru)
Alcides,11/27/21 3:53,1:18:53,,El ejército de los ladrones,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:18:53,1:18:53,PE (Peru)
Alcides,11/27/21 3:52,0:01:16,Autoplayed: user action: None; ,El ejército de los ladrones (Clip): El ejército de los ladrones,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:01:16,0:01:16,PE (Peru)
Alcides,11/27/21 3:51,0:00:20,Autoplayed: user action: None; ,Miniserie (Clip): Una historia real,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:20,Not latest view,PE (Peru)
Alcides,11/25/21 4:41,0:00:47,,Temporada 2 (Tráiler): La reina del flow,TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:47,0:00:47,PE (Peru)
Alcides,11/25/21 4:39,0:01:46,Autoplayed: user action: None; ,Tráiler: Una historia real,TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:01:46,0:01:46,PE (Peru)
Alcides,11/25/21 1:49,2:00:52,Autoplayed: user action: User_Interaction; ,Herida,,LG 2018 Mstar LM18A STD UHD TV Smart TV,2:02:18,2:02:18,PE (Peru)
Alcides,11/25/21 1:47,0:01:24,,Herida,,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:01:24,Not latest view,PE (Peru)
Alcides,11/21/21 17:50,1:03:28,,Alerta roja,,Netflix Windows App - Cadmium Windows Mobile,1:49:01,1:49:01,US (United States)
Alcides,11/21/21 5:11,0:02:27,,Tráiler: Alerta roja,TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:02:27,0:02:27,PE (Peru)
Alcides,11/21/21 5:09,0:02:01,,Temporada 2 (Tráiler): La reina del flow,TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:02:01,Not latest view,PE (Peru)
Alcides,11/21/21 3:18,1:25:38,,El secuestro de Stella,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:25:18,1:25:18,PE (Peru)
Alcides,11/21/21 3:17,0:00:17,Autoplayed: user action: None; ,KIDNAPPINGSTELLA_CLIP_PLOT,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:17,0:00:17,PE (Peru)
Alcides,11/21/21 3:16,0:00:47,Autoplayed: user action: None; ,Temporada 1 (Tráiler 2): El caso Hartung,TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:47,0:00:47,PE (Peru)
Alcides,11/21/21 3:16,0:00:09,Autoplayed: user action: None; ,Vivir sin permiso: Temporada 2 (Tráiler),TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:09,0:00:09,PE (Peru)
Alcides,11/21/21 3:14,0:00:33,Autoplayed: user action: None; ,The Invisible Guest_hook_primary_16x9,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:33,Not latest view,PE (Peru)
Alcides,11/21/21 2:52,0:01:59,,Temporada 1 (Tráiler): Rumbo al infierno,TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:01:59,0:01:59,PE (Peru)
Alcides,11/21/21 2:49,0:02:51,,Tráiler: Alerta roja,TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:02:51,Not latest view,PE (Peru)
Alcides,11/21/21 2:47,0:02:01,,Temporada 2 (Tráiler): La reina del flow,TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:02:01,Not latest view,PE (Peru)
Alcides,11/21/21 2:39,0:08:26,,Juego de traición,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:46:32,1:46:32,PE (Peru)
Alcides,11/21/21 2:39,0:00:04,Autoplayed: user action: None; ,White Boy Rick_hook_primary_16x9,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:04,0:00:04,PE (Peru)
Alcides,11/20/21 23:39,0:35:52,,Juego de traición,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:38:09,Not latest view,PE (Peru)
Alcides,11/20/21 23:39,0:00:22,Autoplayed: user action: None; ,White Boy Rick_hook_primary_16x9,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:22,Not latest view,PE (Peru)
Alcides,11/20/21 23:39,0:00:04,Autoplayed: user action: None; ,Temporada 2 (Avance 2): La reina del flow,TEASER_TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:04,0:00:04,PE (Peru)
Alcides,11/20/21 23:00,0:02:18,,Avance: Alerta roja,TEASER_TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:02:18,0:02:18,PE (Peru)
Alcides,11/20/21 4:09,1:02:18,,Juego de traición,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:02:19,Not latest view,PE (Peru)
Alcides,11/20/21 4:09,0:00:11,Autoplayed: user action: None; ,White Boy Rick_hook_primary_16x9,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:11,Not latest view,PE (Peru)
Alcides,11/20/21 4:08,0:00:04,Autoplayed: user action: None; ,Temporada 1 (Clip): Rumbo al infierno,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:04,0:00:04,PE (Peru)
Alcides,11/20/21 4:08,0:00:09,Autoplayed: user action: None; ,Temporada 2 (Avance): La reina del flow,TEASER_TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:09,0:00:09,PE (Peru)
Alcides,11/11/21 3:08,1:22:27,,El gran asalto,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:22:27,1:22:27,PE (Peru)
Alcides,11/11/21 3:08,0:00:07,Autoplayed: user action: None; ,211_hook_primary_16x9,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:07,0:00:07,PE (Peru)
Alcides,11/10/21 3:13,1:29:54,,Un hombre diferente,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:29:54,1:29:54,PE (Peru)
Alcides,11/10/21 3:13,0:00:17,Autoplayed: user action: None; ,A Man Apart_hook_primary_16x9,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:17,Not latest view,PE (Peru)
Alcides,11/10/21 3:12,0:00:32,Autoplayed: user action: None; ,Fatal Affair_PVS_MEGA,TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:32,Not latest view,PE (Peru)
Alcides,11/10/21 3:12,0:00:12,Autoplayed: user action: None; ,Mentiras peligrosas (Tráiler),TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:12,Not latest view,PE (Peru)
Alcides,11/10/21 3:11,0:01:12,Autoplayed: user action: None; ,Obsesión secreta (Tráiler),TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:01:12,0:01:12,PE (Peru)
Alcides,11/10/21 3:10,0:00:13,Autoplayed: user action: None; ,Reckoning: Season 1_hook_primary_16x9,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:13,0:00:13,PE (Peru)
Alcides,11/9/21 5:06,0:00:11,Autoplayed: user action: None; ,A Man Apart_hook_primary_16x9,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:11,Not latest view,PE (Peru)
Alcides,11/9/21 3:15,1:31:13,,Yara,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:31:14,1:31:14,PE (Peru)
Alcides,11/9/21 3:15,0:00:09,Autoplayed: user action: None; ,Yara (Clip): Yara,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:09,0:00:09,PE (Peru)
Alcides,11/7/21 4:03,0:06:01,,Buscando...,,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:06:01,0:06:01,PE (Peru)
Alcides,11/7/21 4:02,0:00:43,Autoplayed: user action: None; ,90 Minutes in Heaven_hook_primary_16x9,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:43,0:00:43,PE (Peru)
Alcides,11/7/21 4:01,0:00:16,Autoplayed: user action: None; ,Tráiler: Ava,TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:16,Not latest view,PE (Peru)
Alcides,11/7/21 4:01,0:00:09,Autoplayed: user action: None; ,Tráiler: El practicante,TRAILER,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:09,Not latest view,PE (Peru)
Alcides,11/7/21 1:05,2:04:32,,Historia de un crimen,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:56:45,1:56:45,PE (Peru)
Alcides,11/7/21 0:56,0:00:44,Autoplayed: user action: None; ,The Collini Case_hook_primary_16x9,HOOK,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:44,0:00:44,PE (Peru)
Alcides,11/1/21 23:05,1:28:12,Autoplayed: user action: User_Interaction; ,Intrusión,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:28:12,Not latest view,PE (Peru)
Alcides,11/1/21 23:04,0:00:08,Autoplayed: user action: None; ,El secuestro de Stella,,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:08,Not latest view,PE (Peru)
Alcides,11/1/21 23:04,0:00:07,Autoplayed: user action: None; ,Venom,,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:07,0:00:07,PE (Peru)
Alcides,11/1/21 23:03,0:00:15,Autoplayed: user action: User_Interaction; ,Red de peligro,,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:15,0:00:15,PE (Peru)
Alcides,11/1/21 23:01,0:01:10,Autoplayed: user action: User_Interaction; ,Ava,,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:01:10,0:01:10,PE (Peru)
Alcides,11/1/21 22:03,0:54:08,,Sospecha mortal,,LG 2018 Mstar LM18A STD UHD TV Smart TV,1:47:19,Not latest view,PE (Peru)
Alcides,11/1/21 17:50,0:53:13,Autoplayed: user action: User_Interaction; ,Sospecha mortal,,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:53:15,Not latest view,PE (Peru)
Alcides,11/1/21 17:50,0:00:02,Autoplayed: user action: None; ,Infidelidad,,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:02,Not latest view,PE (Peru)
Alcides,11/1/21 17:50,0:00:06,Autoplayed: user action: None; ,Curve: La curva de la muerte,,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:00:06,0:00:06,PE (Peru)
Alcides,11/1/21 17:06,0:43:31,Autoplayed: user action: User_Interaction; ,Hogar,,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:43:24,0:43:24,PE (Peru)
Alcides,11/1/21 16:59,0:07:05,,El practicante,,LG 2018 Mstar LM18A STD UHD TV Smart TV,0:07:06,0:07:06,PE (Peru)
